注文ID,地域,配送会社,距離,荷物重量,天気,交通量,発送準備時間,過去遅延回数,注文金額,当日配送件数,ドライバー経験年数,再配達回数,時期,配送先種別,配達希望時間帯,配送状態
ORD-03042,東京都,Yamato,, 2.7kg ,晴れ,50,3.2,0,,119件,19.1年,0回,NORMAL,住宅, 午後 ,通常
ORD-11355,大阪府,ヤマト運輸, 352km ,1.0, 晴れ , 84 ,1.6,3,"7,372",59件,0, 0回 , 通常期 ,OFFICE,午後,遅延注意
ORD-05596,名古屋,Yamato,236km,1.6, 晴れ ,8,5.3,,"12,624円",107件,8.7,0,通常期,HOME, 午後 ,通常
ORD-21897,北海道,Japan Post,337km,8.9kg,SUNNY, 35 , 3.6h , 0 ," 7,742円 ",142,5.5,, 繁忙期 ,HOME,MORNING,通常
ORD-18352,福岡,ヤマト,322,6.4kg,SUNNY,28,5.8h, 2 ,"31,085",115件,4.8年,0回,繁忙期,HOME, 午前 ,通常
ORD-25826,仙台, 佐川急便 ,423,1.2kg,晴れ,45,3.5h,0," 9,119円 ",147,7.5,0,通常期, 住宅 , 午前 ,通常
ORD-13619,FUKUOKA,Yamato,280km,6.4,SUNNY,100,3.6h,3,"11,324",111件,13.2年,0回,通常期,会社,午後,遅延注意
ORD-20305,福岡,ヤマト運輸,396,11.1kg, 晴れ ,76,2.2,0,"8,437",89,1.2年, 1回 ,通常期,住宅,午後,通常
ORD-18206,HIROSHIMA, ヤマト運輸 ,-50km,0.4,雨天,22,3.3,3,"4,036円",93,, 0回 ,通常期,HOME,午前,遅延注意
ORD-28708, 大阪 , ヤマト運輸 , 207km ,4.5,雨,45,2.4h, 0 ," 2,503円 ",104件,6.1,0回,通常期,HOME,AFTERNOON,通常
ORD-07274,北海道,佐川急便,477km,1.3, 晴れ ,8,5.4,1,"3,323",,1.8年,1,繁忙期,HOME,午後,遅延注意
ORD-21695,名古屋,佐川,532km,7.3kg,雨天,81,3.4,0,"2,516円",104件,1.7年,0回,NORMAL, 会社 ,午後,遅延注意
ORD-10043,広島,日本郵便,436km,1.9kg,RAIN,87,0.9h,1,"3,296円",130件,1.3,0, 繁忙期 ,住宅, 午後 ,遅延危険
ORD-01987,名古屋,ヤマト運輸,212,3.2kg,雪 ,66,1.8h, 0 ,"4,090",124,0.2年, 1回 , 通常期 ,住宅,AFTERNOON,遅延注意
ORD-26321,広島県,佐川急便,222, 5.4kg ,SUNNY,53,2.2h,2,"3,733円",128,14.7年,0,通常期, 住宅 ,午後,通常
ORD-29682,TOKYO, ヤマト運輸 ,117km,2.2,SNOW,56,2.8,1,"1,468円",71,9.8年,0回,NORMAL, 住宅 ,MORNING,通常
ORD-16417,OKINAWA,郵便, 626km ,1.0,SUNNY,17,0.9h,1,"2,599", 60件 ,6.8年,0回,NORMAL,住宅,AFTERNOON,通常
ORD-23453,HOKKAIDO,郵便,459,3.1, 晴れ ,60,2.0,0," 6,588円 ",174件,1.4,0回,NORMAL,住宅,午後,通常
ORD-11994,FUKUOKA,ヤマト運輸,295,2.9, 晴れ ,52,3.6h,2,"2,856円",134,12.0, 0回 , 通常期 ,OFFICE,MORNING,通常
ORD-22910,東京都,佐川急便,169km,6.7kg, 晴れ ,65,2.7,0," 11,053円 ",102件,,0, 繁忙期 ,会社,夜間,通常
ORD-00324,北海道,Japan Post,379km,4.2,雨天,36,3.2,0,"4,054",166件,1.8年,0, 通常期 ,HOME,AFTERNOON,遅延注意
ORD-02561,OSAKA, 日本郵便 ,303,4.4,雨天,17,3.6,0,"13,059",68件,5.4年,2,繁忙期, 住宅 , 午後 ,通常
ORD-10965,広島, ヤマト運輸 ,456km,2.2,RAIN,41, 3.3h , 1 ,"3,541円", 57件 ,9.8,1回, 通常期 ,HOME, 午前 ,通常
ORD-09449,名古屋, 日本郵便 ,314,10.8kg,雪 ,49,2.9,0,"2,302",96,1.3,不明,通常期, 住宅 , 午前 ,遅延注意
ORD-01992,FUKUOKA,郵便,,2.9,SNOW,62,3.6h,0,"9,849円",113件,12.9,0回, 通常期 ,HOME,午前,通常
ORD-14485,HOKKAIDO, 佐川急便 ,316, 8.5kg ,雨,0,3.6h,3,"5,604円",78件,3.4年,0回,PEAK,HOME, 午後 ,通常
ORD-06928,北海道,Japan Post,463km,1.8,晴れ, 69 ,,0,"4,131",148件, 4.6年 ,0回,NORMAL,会社,午前,通常
ORD-21673,名古屋,ヤマト, 292km ,2.2kg,雨,33,4.2,4,"2,629円",75,11.6年, 0回 ,通常期, 住宅 , 午前 ,通常
ORD-05273,OSAKA,郵便,343km,8.2kg,雪,14,3.3, 0 ,"2,422",16件,4.7,0,通常期,住宅,夜間,通常
ORD-23834,沖縄県,Sagawa,,4.3kg,SUNNY, 32 ,2.6h,1,"1,418", 133件 ,30年,0,PEAK, 住宅 ,午前,通常
ORD-02579,沖縄,ヤマト,400,10.1kg,晴れ,34,2.4,0,"1,332",108件,10.2,0,繁忙期,HOME, 午前 ,通常
ORD-22787,MIYAGI,佐川急便,124,8.4,晴れ,32,3.4h,1,"4,596",116件,5.1,0, 通常期 ,HOME,AFTERNOON,通常
ORD-10955,大阪,Sagawa,5km,3.7kg,SUNNY,60,2.5h,0,"6,373円",113,4.6,0,PEAK,住宅,MORNING,通常
ORD-01564,福岡県,ヤマト,428,1.7,雪,29,5.0,0,"5,709円",187件,8.3,1,NORMAL,会社, 夜間 ,遅延注意
ORD-08589,北海道 ,佐川急便, 705km , 6.9kg ,晴れ,68,7.1h,1,"3,814",46,2.5年, 0回 ,通常期,住宅,AFTERNOON,遅延注意
ORD-07736,OKINAWA,郵便,537,2.9kg,SUNNY,79,3.0h,0,"7,599円",78件,6.5年,0, 通常期 , 住宅 , 夜間 ,遅延注意
ORD-20432,愛知県, ヤマト運輸 ,85,2.5kg,晴れ,23,1.7,1,"4,448円",94,6.2,1回,PEAK,OFFICE,AFTERNOON,通常
ORD-12368,名古屋,日本郵便,335, 2.7kg ,RAIN,47,3.1,2,"17,842円",159,0.4,0,NORMAL, 住宅 ,AFTERNOON,通常
ORD-04705,広島県,Yamato,277km,3.4kg,雨天,25,0.8,1,"4,821円",103,1.9年,1回,通常期,住宅, 午前 ,通常
ORD-14359,MIYAGI,ヤマト運輸,317, 3.5kg ,晴れ,37,2.2, 1 ,"5,233円",98, 1.1年 ,0回,繁忙期,住宅,MORNING,通常
ORD-12170,沖縄,ヤマト運輸,506,3.7,雨,45,1.9,0,"7,287円",131,11.6年,0,通常期,HOME,AFTERNOON,通常
ORD-16104,FUKUOKA,Japan Post,368km,1.5, 晴れ ,100,4.1,3,"10,177",77,2.7年,0回,NORMAL,住宅,午前,遅延注意
ORD-24059,宮城県, ヤマト運輸 ,261,1.6, 晴れ ,64,2.7h,2,"3,827円",116件,2.9年,0,PEAK, 住宅 ,NIGHT,通常
ORD-17245, 大阪 ,ヤマト運輸,405km,4.8,晴れ,17,,0,"6,355円",161,2.5, 0回 ,繁忙期,HOME,午後,通常 
ORD-21985,名古屋,ヤマト,329,20.2kg,RAIN, 59 ,1.5h,0,"5,243",79件,2.2年,0回, 通常期 ,住宅,AFTERNOON,通常
ORD-02536,北海道 ,佐川,362km,6.9,雨天,61,3.8h,0,"1,959円",112,2.7,0回,NORMAL,住宅,午後,遅延注意
ORD-06026,沖縄県,佐川, 458km ,2.7,晴れ,43,6.3,1,"4,399円",104件,4.1年,0,繁忙期, 住宅 ,午前,通常
ORD-04497,福岡,ヤマト,408km,3.8kg,晴れ,65,2.7,0,"5,032",85件,3.9,0回,NORMAL,住宅,AFTERNOON,通常
ORD-18543, 大阪 , 日本郵便 ,61,1.7,SNOW,54,1.8, 0 ,"3,046",87件,9.3,0回, 繁忙期 ,HOME,午前,通常
ORD-24477,愛知県,Sagawa,331,3.1kg,雨天,38,4.2h,2,"2,987",77,5.3年,0回,NORMAL, 住宅 ,午前,通常
ORD-07958,北海道 ,Sagawa, 396km ,1.4,SUNNY,63,3.3h,不明,"1,073",102件,10.7,1回,NORMAL, 住宅 ,夜間,遅延注意
ORD-20212,仙台,日本郵便,188km,0.9kg,SUNNY,18,4.1,0,"9,163円",76,,0,NORMAL,HOME, 午前 ,通常
ORD-00155,TOKYO,ヤマト運輸,389km,7.9,雨,35,5.2h,3,"9,395円",不明,2.8, 1回 , 繁忙期 ,HOME, 午後 ,遅延注意
ORD-05014,HIROSHIMA,郵便,497,,雨,53,1.6,2," 8,617円 ",78件,0.4年,0回, 通常期 ,HOME,AFTERNOON,通常
ORD-07136,OSAKA, 佐川急便 ,253,2.3,SUNNY,31,不明, 0 ,"8,287円",93件,1.3年,0, 通常期 , 住宅 ,MORNING,通常
ORD-16537,福岡, ヤマト運輸 ,334,1.9kg,SUNNY,49,2.0h,0,"5,454",77件,0.5,2, 通常期 , 住宅 ,午後,通常
ORD-27168,HOKKAIDO,Sagawa,407,4.5,RAIN,13, 1.6h ,2,"4,853円",70,10.0,0回,NORMAL, 住宅 ,夜間,通常
ORD-20552,FUKUOKA,ヤマト運輸,320km, 0.8kg ,雨,62,2.9h,0,"1,751円",56件,4.7年,0回,NORMAL,住宅, 午後 ,通常
ORD-23460,広島県,ヤマト運輸,511,1.7kg,RAIN,94, 1.0h ,2,"23,957円",109,6.8年,1,NORMAL,HOME, 午前 ,遅延注意
ORD-24470,東京都,郵便,,3.2,SUNNY,0,5.5h, 0 ,"7,584円",138件,8.7,0,NORMAL,住宅,夜間,通常
ORD-26628,仙台, 佐川急便 , 105km ,2.5kg,晴れ,62,8.9,3,"13,063円",96件,3.4,0, 繁忙期 ,会社,NIGHT,遅延注意
ORD-16577,AICHI,佐川, 299km ,1.0kg, 晴れ ,45,5.7h,0,"17,700",126件, 2.2年 ,1回,NORMAL, 会社 , 午前 ,通常
ORD-04959,HIROSHIMA,郵便,432km,4.6kg,SNOW,0,0.8h,0,"4,030",74件,14.3,2,NORMAL,HOME, 夜間 ,通常
ORD-00516, 東京 ,Yamato,116km,2.0kg,雨天,82,1.2h,2,"2,431円",133,2.9,0回,通常期, 住宅 ,午後,遅延注意
ORD-02660, 大阪 ,郵便,119,1.5,SUNNY,不明,3.3, 0 ,"6,727円",128,2.3年,0, 通常期 ,会社, 午後 ,通常
ORD-00049,HOKKAIDO,ヤマト,206,2.9,晴れ,不明,2.1,1,844円,94,6.1年,0,繁忙期, 会社 ,午後,通常
ORD-20038,TOKYO, 佐川急便 ,64km,1.6, 晴れ ,40, 2.4h ,,"2,627",138,3.9,0,繁忙期,HOME, 午後 ,通常
ORD-14256,東京,佐川急便,303,4.6,晴れ,不明,2.7h, 1 ,"2,118", 128件 ,1.9年,1回,通常期, 会社 ,NIGHT,通常
ORD-08225,北海道, 佐川急便 ,504km,5.3kg,雪 , 31 ,4.3h,0,"2,021",155,20.0年,1回,PEAK,住宅,午後,遅延注意
ORD-05427,東京都,Japan Post,132km,2.9, 晴れ ,39,8.0h,1," 1,326円 ",100件,0.4,0,通常期,HOME,MORNING,通常
ORD-06047,広島県,佐川急便,434,7.9kg,雪,85,1.7,1,"1,632",25,5.8, 0回 , 繁忙期 ,HOME,MORNING,遅延注意
ORD-14041,広島県, 日本郵便 ,180km,1.8,雪 , 81 ,1.2h,0,"1,423",84,4.8年,0回, 通常期 , 住宅 ,NIGHT,通常
ORD-18289,東京都, ヤマト運輸 ,298km,1.4kg, 晴れ ,52,2.9h,1,"7,655",123件,5.2年, 0回 , 通常期 , 住宅 ,MORNING,通常
ORD-01796,沖縄,Japan Post,326km,2.8, 晴れ , 22 ,3.7,1,,112件, 3.5年 ,0, 通常期 ,住宅,午後,通常
ORD-23219,TOKYO,佐川急便,325km,4.4, 晴れ , 46 ,3.0h,6,"1,706",133,1.0年,0,通常期,HOME,夜間,遅延注意
ORD-14580,沖縄県, 佐川急便 , 375km , 2.4kg ,雪,24,2.1h,1,"4,767円",104,5.5年,0回,NORMAL,HOME,AFTERNOON,通常
ORD-08854,名古屋,Sagawa,149, 6.0kg , 晴れ ,57,2.3,0,"9,781円",150,1.2年,1回, 繁忙期 ,OFFICE, 夜間 ,遅延注意
ORD-02760,OKINAWA,Japan Post,749,7.5kg,SUNNY,43,1.7,0,"1,431円",86,13.9年,0, 繁忙期 , 会社 , 午前 ,通常
ORD-12454,大阪,佐川,291km,7.7,SUNNY, 33 ,2.2,1,"3,791",92, 1.1年 , 0回 ,通常期, 住宅 ,午後,通常
ORD-04099,北海道,Japan Post, 465km ,1.7,SUNNY,34,1.9h,0," 4,811円 ",130件, 1.1年 ,0,通常期, 会社 ,AFTERNOON,通常
ORD-21714,HOKKAIDO,Yamato,313km,5.4kg,晴れ,4,2.9h,1,"3,634円",70件,2.6,1回,NORMAL,住宅, 夜間 ,通常
ORD-10751,AICHI, 佐川急便 , 563km ,3.6,晴れ,88,10.0h, 2 ,"19,993円",138件,10.3,0,通常期,HOME, 午後 ,遅延注意
ORD-19075,沖縄県, 日本郵便 ,610,1.6kg,雨,,1.5,2,"2,772円",126, 0.1年 ,1回,繁忙期,HOME, 午前 ,遅延注意
ORD-26337,FUKUOKA, 佐川急便 ,79,8.4,RAIN,22,4.4,2,998円,87件,11.6,0,NORMAL,HOME,AFTERNOON,通常
ORD-27031,宮城県, 日本郵便 ,363,2.7kg,雨天,77,3.5h,不明,"19,790円",120件,11.2,0, 繁忙期 ,OFFICE,AFTERNOON,遅延注意
ORD-16505,北海道,ヤマト運輸,508km,1.3, 晴れ ,75,3.1h,0,"1,531",60件,0.4,0, 繁忙期 ,住宅,午後,遅延注意
ORD-16115,OKINAWA,Sagawa,598,0.8,SUNNY,72,6.7h, 0 ,"3,496円",116件,14.4,1回, 通常期 , 住宅 , 午後 ,通常
ORD-11670, 東京 , 佐川急便 ,359,5.0,雨,51,1.4,0,"2,539円",97,,0,PEAK, 住宅 ,夜間,通常
ORD-01515,HOKKAIDO,佐川急便,386,2.6kg, 晴れ ,75, 1.5h ,0,"4,305円", 66件 ,1.8,1回,通常期, 住宅 , 夜間 ,遅延注意
ORD-13291,愛知県,佐川急便,301km, 1.7kg ,RAIN,6,1.8h,0,"2,459円",176,1.3年,1回, 繁忙期 ,住宅,午前,遅延注意
ORD-07486,AICHI,佐川,223,3.4kg,雨天,26, 3.4h ,3,"4,081円",125件,6.6年,1, 通常期 ,住宅,AFTERNOON,遅延注意
ORD-09434,北海道 ,Yamato,226km,6.2,晴れ,62,1.8,0,"9,448",99, 7.1年 ,0,NORMAL,OFFICE, 午後 ,通常
ORD-10548,HIROSHIMA, 佐川急便 ,403km,1.7kg,晴れ,50,2.8h,5,"20,788円",123,1.7,0回,NORMAL,住宅,午後,遅延注意
ORD-01516,北海道 , 日本郵便 ,164km,8.1kg,雪 ,48,,1,"1,985円",149,2.6年,0, 通常期 , 住宅 ,AFTERNOON,遅延注意
ORD-25776,福岡県,日本郵便,263,4.5kg,雨天,51,4.3,0,"2,143円",114件,0.1年,,通常期,住宅, 午前 ,通常
ORD-01135,名古屋,郵便,412km,4.6kg,雨天,70,1.2h,1,"6,529円", 100件 ,6.0年,0,通常期,HOME, 午前 ,　通常
ORD-15874,TOKYO,Sagawa,480,1.9,SUNNY,20,1.8,4,"7,363円",133件,1.5,1回, 通常期 ,住宅,AFTERNOON,通常
ORD-09957,仙台,佐川急便,442,3.2, 晴れ ,35,1.8h,5,,99, 10.6年 ,1,NORMAL,HOME, 夜間 ,遅延注意
ORD-24651,AICHI, 佐川急便 ,390km,3.1,SNOW,,0.9h,0,"8,236円",115件,7.2,0,PEAK,会社, 午後 ,通常
ORD-24662,名古屋,佐川,69,0.7, 晴れ ,34,6.0h,0,"1,543",87件,6.7年,0回,NORMAL,住宅, 夜間 ,通常
ORD-12307,FUKUOKA, 佐川急便 ,487km,2.7kg,晴れ,15,2.2,1,"3,255",152,6.7年,1回,NORMAL, 会社 , 午前 ,通常
ORD-00440,北海道 ,ヤマト運輸,503km,,雨天,62, 2.5h ,1,"6,428円",150件,15.0年,0,繁忙期,住宅,AFTERNOON,遅延注意
ORD-28246,大阪,Sagawa,348,2.3kg,RAIN, 0 , 2.2h ,0,"2,554円",78件,3.0年,0, 繁忙期 ,HOME, 午前 ,通常
ORD-08493,沖縄県,Sagawa,540, 2.1kg ,SNOW,67,3.5,0,"9,496",104,,0,NORMAL,住宅,午前,遅延注意
ORD-20026, 東京 ,郵便, 361km , 2.2kg ,SUNNY,84,1.8,2,"1,110円",139件,6.5年,0回,NORMAL,HOME,NIGHT,通常
ORD-09467,名古屋,Japan Post,370, 1.1kg ,晴れ,44,3.7,2,985円,178,14.0年,2,NORMAL, 住宅 ,午前,通常
ORD-20044,東京都,日本郵便,320,2.0kg,晴れ,78,3.5h,2,"3,100",143件,3.8, 0回 ,通常期,HOME,NIGHT,通常
ORD-16560,OSAKA,ヤマト,,2.2kg,雨,27,2.9, 0 ,"3,105",84,0.4,0,通常期, 住宅 ,午後,通常
ORD-14418,OKINAWA,Sagawa,,1.9,晴れ,44,4.4h,1," 9,527円 ",105, 0.7年 ,0,繁忙期, 住宅 , 午前 ,遅延注意
ORD-25796, 東京 ,佐川,384,2.8kg, 晴れ ,55,5.0,0,"4,594",180件,5.7,1,NORMAL,住宅,午後,遅延注意
ORD-02657,広島県,Sagawa,431,6.1,晴れ,66,1.7h,0," 6,049円 ",143件,0.2年,3回,PEAK, 会社 ,夜間,遅延注意
ORD-25195,AICHI,ヤマト運輸, 153km ,,晴れ, 53 , 2.0h ,2,"1,976", 67件 ,12.4,0,繁忙期, 住宅 ,午後,通常
ORD-02031,愛知県, 佐川急便 ,154, 4.9kg ,晴れ, 33 ,1.9,0,"4,313円",128件,11.1年,, 繁忙期 ,住宅, 午前 ,通常
ORD-02835,仙台,ヤマト運輸,454km,10.3kg,晴れ,50,4.8,1,"5,909円",47件,0.7,0, 通常期 ,OFFICE, 午前 ,通常 
ORD-11114,HOKKAIDO, 日本郵便 ,298km,3.4,雨天,32,3.1h,0,"15,820", 128件 ,0.3,0回,繁忙期, 住宅 ,MORNING,通常
ORD-21829,AICHI,Yamato,431km,2.5,晴れ, 89 ,11.3h,0,"6,244",100件,5.4年,0回, 通常期 ,HOME,午前,遅延注意
ORD-01102,OKINAWA,佐川急便,749,2.1kg, 晴れ ,0, 5.6h ,0,"2,530円",153,0.6,2, 繁忙期 , 住宅 , 午前 ,　遅延注意
ORD-06507,東京,Japan Post,345km, 1.9kg ,SUNNY,54,0.8h,1,"8,798",130,3.3年,0,PEAK, 住宅 , 午前 ,通常
ORD-08903,宮城県,佐川,,3.1, 晴れ ,21,0.8h,0,"6,462円",,5.0年, 0回 ,NORMAL,住宅,NIGHT,通常
ORD-07423, 東京 ,ヤマト運輸,132,0.5,雪 ,57,2.2, 1 ,"3,813",139件,2.9年,3, 繁忙期 ,OFFICE,午後,遅延注意
ORD-25686,HIROSHIMA,Japan Post,503,3.2,RAIN,48,6.9,0,"5,057",,5.1,0回,繁忙期,住宅,午前,遅延注意
ORD-03084,宮城県, 日本郵便 ,463km,5.5, 晴れ ,20,2.3h,0,"10,023円",146件,2.9,0回,通常期, 住宅 ,午後,　通常
ORD-05201,北海道,日本郵便,423,1.1kg,雨天,26,6.9h,2,"4,067",71,3.1年,0回,通常期, 住宅 , 午後 ,遅延注意
ORD-08055,福岡,ヤマト運輸,478km,1.8kg,SUNNY,69,4.5,0,"1,232円",123件, 5.5年 ,0,繁忙期,HOME,午後,通常
ORD-21776,福岡県,佐川急便, 500km ,0.9kg, 晴れ ,76, 0.8h ,0,"1,358円",132,1.4,0回,NORMAL,会社,午後,通常
ORD-07112,沖縄,Sagawa,616km, 2.0kg ,RAIN,,2.0,1,"2,168",146件,-1年,,NORMAL,OFFICE, 夜間 ,遅延注意
ORD-08777,沖縄, 佐川急便 ,648,2.5kg,雨天,52,2.0,1,, 87件 ,8.7年,1回, 通常期 , 住宅 ,午前,通常
ORD-29410,仙台,郵便,259,3.2kg,雨,56,3.0h,1,"1,240",117,3.1年,0回,NORMAL, 住宅 ,AFTERNOON,通常
ORD-14362,FUKUOKA,ヤマト,665km,1.2kg,SUNNY,71,3.9,0,763円,9999件,1.0年,1回,通常期, 住宅 ,午後,通常
ORD-24906,仙台,佐川急便,387,6.1,雨天,76,5.0h,0,"13,376円",84件,2.1,0回, 通常期 ,住宅,NIGHT,遅延注意
ORD-13052,沖縄,佐川急便,150km,2.2,SUNNY,80,1.4h,0,701,122件,10.5, 0回 ,NORMAL,OFFICE,午前,通常
ORD-24791,HIROSHIMA,佐川,358,2.5kg, 晴れ ,27,1.8h,4,"5,470",103,5.2年, 0回 ,繁忙期, 住宅 , 午前 ,通常
ORD-24089,HOKKAIDO,Sagawa,307km,2.9kg, 晴れ , 40 ,8.1h,3,,105,4.4,0,繁忙期,HOME,夜間,遅延注意
ORD-21161,名古屋, 日本郵便 , 172km ,5.9, 晴れ ,不明,2.2h,2,"4,221円",170件,0.8,, 通常期 ,住宅,午後,通常
ORD-22254,宮城県, 日本郵便 ,497km,3.5kg,晴れ,32,2.8,0,"4,859",40,7.7,1回, 通常期 ,HOME,午後,通常
ORD-02667,福岡,Sagawa,74,3.5kg,SUNNY,31,1.9h,1,"4,987", 59件 ,9.0,2, 通常期 , 住宅 ,午後,通常
ORD-08973,広島,ヤマト,46,4.8kg,雨天,60,2.3,0,"18,012",101件,30年, 0回 ,NORMAL,住宅,午後,通常
ORD-14500,MIYAGI, 日本郵便 ,314km,4.0kg,晴れ,73,5.0h,0,"3,296円",134,0.2,0,PEAK,OFFICE,AFTERNOON,遅延注意
ORD-16938,広島県, ヤマト運輸 ,525km,1.7,SUNNY,17,1.9h,0,"1,391",174,0.7,0,NORMAL,HOME, 午前 ,通常
ORD-28253,北海道, 佐川急便 ,557km, 1.8kg ,SUNNY, 34 , 1.1h ,3,"13,074",112,0.9,0回, 通常期 , 住宅 ,AFTERNOON,遅延注意
ORD-29016,沖縄県, ヤマト運輸 ,448,17.7,晴れ,23, 4.6h ,1," 3,600円 ", 116件 ,8.7年,2,通常期,HOME,午後,遅延注意
ORD-01895,HOKKAIDO,Japan Post,293,2.2kg,SUNNY, 45 ,2.0h,0,"10,758", 93件 ,4.1年,0, 通常期 , 住宅 ,午前,通常
ORD-28620,FUKUOKA, 佐川急便 ,426km,2.5,SNOW,92,2.2h,0,-500円,106,7.2年,1回, 繁忙期 , 住宅 ,夜間,遅延注意
ORD-09093,AICHI, 佐川急便 ,381km,不明,RAIN,34,6.1,0,"3,843",62,2.7,1回, 通常期 , 住宅 ,夜間,通常
ORD-13566,OKINAWA,ヤマト,432km,4.3,RAIN,31,2.7,,500円,134件,2.7,0, 通常期 , 会社 ,午後,遅延注意
ORD-25291,福岡県,Sagawa,292, 1.9kg ,雪 ,0,,0,"8,004",40件,8.0年,0回, 通常期 ,HOME, 午後 ,通常
ORD-22018,福岡,Yamato,220km, 1.4kg ,雨天,37,2.1h,1,-500円,122,4.1年,0, 通常期 ,OFFICE,MORNING,通常
ORD-16249,FUKUOKA,佐川急便,57km,1.9, 晴れ ,11,4.5,3,"6,155",91件,3.2,0回,NORMAL,HOME,AFTERNOON,通常
ORD-08742,TOKYO, ヤマト運輸 ,不明,3.1,SUNNY, 50 ,5.9,0,"6,094",62,0.6年,1,NORMAL,住宅,NIGHT,通常
ORD-08330,沖縄県,Yamato,不明,6.9kg,晴れ, 100 ,1.0h,5,"1,315円",121,0.6年,2,NORMAL,OFFICE, 夜間 ,遅延危険
ORD-11791,沖縄,佐川,412,0.4,SUNNY,37,4.3,4," 3,261円 ",128,5.2年,0,NORMAL,住宅, 午後 ,遅延注意
ORD-28701, 大阪 , 佐川急便 ,280km,7.0kg,SUNNY,73,2.5h,0,"12,929円",120件, 0.6年 ,0,繁忙期, 住宅 ,AFTERNOON,通常
ORD-29005,福岡,Sagawa,470km,1.2kg,SUNNY,41,1.6h, 1 ,"12,267円",,2.4年,0,繁忙期, 住宅 ,午前,通常
ORD-20400,東京, 佐川急便 ,516km,1.1,晴れ,100,2.6,1,"1,312",77,1.9,-1回,通常期, 住宅 ,午後,通常
ORD-06946,北海道 ,Yamato,564,6.9,SUNNY,48,6.2h,4,"2,606円",117件,5.6,0回, 通常期 , 住宅 , 午後 ,遅延注意
ORD-02527,沖縄, 日本郵便 ,354km,1.1,SUNNY,30,,0,"8,528円",,1.4年,0,繁忙期, 住宅 ,MORNING,通常
ORD-14854,広島県,佐川,,3.8kg, 晴れ ,16,2.8,0,"19,280円",166件,2.7年,1回,通常期, 住宅 , 午後 ,通常
ORD-16912,沖縄県,佐川,544km,3.7kg, 晴れ ,76, 1.2h , 2 ,"5,978円",76,0.2,1回,繁忙期,HOME,午前,遅延注意
ORD-07246,OSAKA,佐川,517,2.9kg,雨天,69,1.5,0,"2,037円",146,4.4, 0回 ,NORMAL, 住宅 ,MORNING,遅延注意
ORD-00447,沖縄,郵便,644,1.4kg,雪 ,65,2.2h, 1 ,"6,957",59,0.6,0,通常期,HOME,AFTERNOON,遅延注意
ORD-15981,OKINAWA, ヤマト運輸 ,652,0.8kg, 晴れ ,85,3.1h,0,"11,269",120件,4.4年,0, 通常期 , 住宅 ,午前,遅延危険
ORD-20122,福岡県,佐川急便,81km,5.3, 晴れ ,0,1.2h,0,"5,872",137,4.6年,0,通常期, 住宅 ,午前,通常
ORD-00946,東京都,Yamato,225km, 3.5kg ,雨,72,1.7,0,"1,474",132,,, 繁忙期 ,住宅, 午後 ,通常
ORD-17668,HIROSHIMA,Sagawa,470,2.8,雨天,13,6.0h,1,"20,107円",145,0,0,PEAK,HOME,午前,通常
ORD-02672,OSAKA, 日本郵便 ,164,1.6kg,SUNNY,15,2.3,0,"8,921円",61件,不明,0回, 通常期 , 会社 , 午前 ,通常
ORD-19400,大阪府,佐川,445km,1.9,晴れ,69,2.0,,"5,656",21件,4.8年,1,NORMAL,住宅, 午後 ,通常
ORD-03504,沖縄県,Japan Post,473, 3.4kg ,SUNNY,11,4.0,0,"9,044",87,11.6,0回,NORMAL, 住宅 ,AFTERNOON,通常
ORD-14083,MIYAGI, 日本郵便 ,287km,3.9, 晴れ ,51,3.9h,0,"3,712", 126件 ,5.2年,1回, 通常期 ,HOME,午後,通常
ORD-03132,大阪,Sagawa, 363km ,2.0,雨,71, 4.0h ,2,"3,976円",89,4.8年,0回, 通常期 ,HOME,午後,通常
ORD-27137,AICHI,ヤマト,21,9.1kg,晴れ, 47 ,3.1,0," 4,647円 ",195, 10.7年 , 0回 , 通常期 ,住宅,午後,通常
ORD-20353,仙台,佐川急便,154,1.7kg,晴れ,65,2.4,1,"5,673円", 111件 ,1.3,0回,NORMAL,HOME,NIGHT,通常
ORD-10302,仙台,ヤマト運輸,671km,1.0, 晴れ , 47 ,1.4, 0 ,"12,406円",66件,1.7,0, 通常期 ,HOME, 午前 ,通常 
ORD-21996,TOKYO,日本郵便,187,2.9,晴れ,60, 1.9h ,1,848,141件,1.2, 0回 ,通常期, 住宅 ,MORNING,通常
ORD-22958,広島,郵便,123,1.6kg,SNOW,55,1.1,1," 2,725円 ",66,3.2,不明, 通常期 ,HOME,AFTERNOON,遅延注意
ORD-12366,HIROSHIMA, 日本郵便 ,328km,3.0kg,雨,32,3.0,0,"5,051円",125, 12.8年 ,1,NORMAL,会社,午前,通常
ORD-06748,宮城県, 佐川急便 ,348,3.2,雨, 74 , 0.9h ,0," 3,021円 ",不明,5.0,0,NORMAL,OFFICE,MORNING,通常
ORD-28369,HOKKAIDO,Sagawa,424km,6.5kg,晴れ,51,2.5h,0,"4,220円",131件,0.2,0,NORMAL,会社, 午後 ,通常
ORD-11326,仙台,佐川,184, 6.3kg , 晴れ ,7,不明, 0 ,"13,754",117件,6.5,0回,通常期, 会社 ,NIGHT,通常
ORD-23978,愛知県,ヤマト,304km,2.8,雪,100,6.5,1,"2,113円",139件,19.6年,3回,NORMAL,会社,夜間,遅延危険
