注文ID,地域,配送会社,距離,荷物重量,天気,交通量,発送準備時間,過去遅延回数,注文金額,当日配送件数,ドライバー経験年数,再配達回数,時期,配送先種別,配達希望時間帯,配送状態
ORD-20757,福岡,日本郵便,5.0,6.0,雨,36.0,1.7,3.0,3917.0,42.0,7.2,1.0,通常期,住宅,午前,遅延注意
ORD-01196,福岡,日本郵便,401.0,2.4,晴れ,53.0,3.7,1.0,6622.0,115.0,4.9,0.0,繁忙期,住宅,午前,通常
ORD-06601,宮城,佐川急便,573.0,3.6,晴れ,54.0,2.0,0.0,3568.0,140.0,7.7,0.0,通常期,住宅,午後,通常
ORD-21245,福岡,佐川急便,178.0,,晴れ,37.0,1.9,1.0,,85.0,5.7,0.0,通常期,住宅,夜間,通常
ORD-00506,沖縄,日本郵便,557.0,5.4,晴れ,58.0,1.4,0.0,8093.0,170.0,,1.0,通常期,住宅,午後,通常
ORD-03028,大阪,ヤマト運輸,463.0,4.2,雨,67.0,3.3,0.0,11963.0,167.0,0.2,1.0,繁忙期,住宅,午前,遅延注意
ORD-14928,福岡,佐川急便,609.0,3.7,雨,78.0,2.8,1.0,11352.0,63.0,0.7,0.0,通常期,会社,午後,遅延注意
ORD-18114,福岡,ヤマト運輸,661.0,2.3,雨,75.0,3.6,0.0,7395.0,106.0,3.4,1.0,繁忙期,住宅,午後,遅延注意
ORD-29037,宮城,日本郵便,383.0,2.4,晴れ,50.0,2.8,,1733.0,158.0,0.1,2.0,通常期,住宅,午前,通常
ORD-10793,宮城,ヤマト運輸,484.0,2.6,雨,79.0,4.7,0.0,3200.0,100.0,0.0,2.0,通常期,住宅,夜間,遅延注意
ORD-19346,愛知,ヤマト運輸,595.0,0.9,晴れ,25.0,7.1,3.0,12317.0,114.0,1.3,1.0,通常期,住宅,午前,通常
ORD-22096,福岡,ヤマト運輸,493.0,2.8,雨,33.0,5.8,1.0,8440.0,32.0,2.9,0.0,繁忙期,住宅,夜間,遅延注意
ORD-05730,東京,ヤマト運輸,261.0,5.8,晴れ,77.0,3.1,1.0,6428.0,86.0,7.8,0.0,通常期,住宅,午後,通常
ORD-12335,広島,ヤマト運輸,356.0,3.2,晴れ,78.0,2.4,,37009.0,101.0,5.5,0.0,繁忙期,会社,午後,遅延注意
ORD-06873,大阪,ヤマト運輸,142.0,1.8,晴れ,62.0,1.7,1.0,4229.0,84.0,3.3,0.0,通常期,住宅,午後,通常
ORD-29314,広島,ヤマト運輸,520.0,9.4,雪,45.0,18.7,4.0,1859.0,72.0,9.6,0.0,通常期,会社,午後,遅延注意
ORD-04192,福岡,日本郵便,519.0,1.9,晴れ,76.0,2.0,1.0,3364.0,126.0,0.8,0.0,通常期,住宅,夜間,通常
ORD-16719,福岡,日本郵便,234.0,2.6,晴れ,22.0,2.6,0.0,7891.0,22.0,4.2,1.0,通常期,住宅,午後,通常
ORD-03803,東京,ヤマト運輸,302.0,3.9,晴れ,44.0,3.3,0.0,6184.0,129.0,1.0,2.0,通常期,住宅,夜間,通常
ORD-25869,愛知,日本郵便,,,雨,41.0,2.5,0.0,4608.0,,15.3,0.0,通常期,住宅,午後,通常
ORD-21424,沖縄,佐川急便,473.0,2.6,晴れ,75.0,4.1,1.0,1078.0,133.0,0.4,0.0,通常期,住宅,午前,遅延注意
ORD-20030,北海道,日本郵便,552.0,,雨,30.0,2.1,1.0,5477.0,95.0,9.8,0.0,通常期,住宅,夜間,通常
ORD-08860,北海道,佐川急便,608.0,4.2,晴れ,16.0,1.5,,,,0.5,1.0,通常期,会社,夜間,通常
ORD-18131,沖縄,佐川急便,443.0,1.6,晴れ,56.0,5.6,0.0,4082.0,133.0,6.4,0.0,通常期,住宅,午後,通常
ORD-09386,愛知,日本郵便,350.0,2.4,雨,39.0,1.6,1.0,3552.0,131.0,2.8,1.0,繁忙期,住宅,夜間,遅延注意
ORD-23012,宮城,日本郵便,212.0,2.4,晴れ,6.0,3.7,0.0,21278.0,178.0,5.6,,繁忙期,住宅,午前,通常
ORD-13666,沖縄,佐川急便,633.0,1.7,雪,100.0,4.1,0.0,5344.0,87.0,5.0,0.0,通常期,住宅,夜間,遅延注意
ORD-22871,東京,佐川急便,476.0,4.1,晴れ,22.0,3.9,1.0,4075.0,59.0,1.4,0.0,繁忙期,住宅,午後,通常
ORD-01580,福岡,ヤマト運輸,348.0,1.6,晴れ,51.0,1.4,0.0,3563.0,102.0,0.7,0.0,通常期,住宅,午後,通常
ORD-24892,名古屋,日本郵便,332.0,1.6,晴れ,56.0,5.4,0.0,3145.0,139.0,7.8,1.0,通常期,住宅,午前,通常
ORD-04389,宮城,ヤマト運輸,328.0,2.6,晴れ,30.0,3.9,0.0,1720.0,127.0,1.6,0.0,通常期,会社,午後,通常
ORD-13708,大阪,佐川急便,254.0,1.4,晴れ,49.0,3.7,1.0,24072.0,169.0,6.6,0.0,繁忙期,住宅,午後,通常
ORD-05527,広島,日本郵便,398.0,2.9,晴れ,22.0,0.8,0.0,7892.0,141.0,19.7,0.0,通常期,住宅,午前,通常
ORD-16787,大阪,日本郵便,365.0,8.7,雨,75.0,2.7,,11368.0,76.0,5.9,0.0,通常期,住宅,夜間,通常
ORD-19432,宮城,佐川急便,329.0,2.4,雨,20.0,3.1,0.0,2300.0,68.0,4.0,0.0,通常期,会社,夜間,通常
ORD-06755,大阪,ヤマト運輸,536.0,3.8,晴れ,79.0,2.1,1.0,16416.0,151.0,0.8,0.0,通常期,住宅,午前,通常
ORD-02987,東京,ヤマト運輸,265.0,6.4,晴れ,46.0,3.1,1.0,2954.0,131.0,9.3,0.0,通常期,会社,午後,通常
ORD-23102,宮城,日本郵便,410.0,3.8,晴れ,57.0,6.4,0.0,5348.0,90.0,24.5,1.0,通常期,住宅,午前,通常
ORD-26611,広島,佐川急便,510.0,4.8,晴れ,21.0,3.2,1.0,8554.0,122.0,7.6,1.0,繁忙期,住宅,午前,通常
ORD-14569,沖縄,日本郵便,636.0,2.7,晴れ,65.0,,4.0,11241.0,159.0,2.1,0.0,繁忙期,住宅,午後,遅延危険
ORD-05763,福岡,日本郵便,197.0,4.8,晴れ,65.0,1.4,2.0,3685.0,154.0,1.1,0.0,通常期,住宅,夜間,通常
ORD-20752,仙台,日本郵便,370.0,4.0,晴れ,78.0,4.5,0.0,,81.0,3.4,0.0,通常期,住宅,午前,通常
ORD-15097,愛知,日本郵便,170.0,3.6,晴れ,35.0,0.8,2.0,3250.0,119.0,1.2,0.0,通常期,住宅,午前,通常
ORD-09602,大阪,佐川急便,233.0,2.9,晴れ,60.0,1.2,0.0,3814.0,83.0,1.7,1.0,通常期,住宅,午後,通常
ORD-04343,北海道,佐川急便,541.0,4.2,雨,27.0,1.7,0.0,17010.0,110.0,0.6,0.0,繁忙期,住宅,午前,通常
ORD-18358,北海道,佐川急便,304.0,1.3,雪,24.0,2.2,2.0,4362.0,158.0,8.8,0.0,通常期,住宅,午後,遅延注意
ORD-06272,沖縄,日本郵便,534.0,1.7,晴れ,75.0,2.2,0.0,2856.0,16.0,2.8,1.0,通常期,住宅,午前,遅延注意
ORD-04277,福岡,日本郵便,17.0,2.6,晴れ,34.0,4.4,0.0,8885.0,213.0,9.7,0.0,通常期,住宅,午後,通常
ORD-22195,福岡,ヤマト運輸,526.0,0.8,雪,14.0,2.1,1.0,2987.0,54.0,4.1,0.0,通常期,会社,夜間,通常
ORD-15394,名古屋,日本郵便,439.0,2.7,晴れ,76.0,3.2,3.0,15610.0,90.0,1.7,0.0,通常期,住宅,午後,遅延注意
ORD-15721,広島,日本郵便,427.0,8.5,晴れ,48.0,9.8,2.0,2928.0,92.0,13.3,2.0,繁忙期,住宅,夜間,遅延注意
ORD-19675,東京,ヤマト運輸,518.0,0.4,雨,30.0,2.6,0.0,3930.0,166.0,25.7,0.0,繁忙期,会社,午後,通常
ORD-04186,福岡,日本郵便,483.0,3.1,晴れ,39.0,,1.0,4078.0,98.0,3.3,0.0,繁忙期,住宅,午前,通常
ORD-16463,北海道,日本郵便,347.0,5.6,雨,43.0,2.3,0.0,15761.0,85.0,1.0,0.0,通常期,住宅,午後,通常
ORD-25404,広島,ヤマト運輸,536.0,5.5,晴れ,67.0,2.9,1.0,1855.0,47.0,0.8,,通常期,住宅,午後,遅延注意
ORD-06440,福岡,ヤマト運輸,436.0,,雨,2.0,300.0,1.0,11189.0,101.0,1.0,2.0,通常期,住宅,午後,通常
ORD-25798,北海道,ヤマト運輸,214.0,1.5,晴れ,37.0,2.3,3.0,3355.0,94.0,0.4,0.0,繁忙期,住宅,午後,通常
ORD-08940,福岡,日本郵便,415.0,,雨,37.0,1.5,2.0,3410.0,105.0,0.7,0.0,繁忙期,住宅,午後,遅延注意
ORD-18871,広島,ヤマト運輸,272.0,11.3,雨,27.0,4.8,1.0,7338.0,103.0,5.5,2.0,通常期,住宅,午後,通常
ORD-21837,広島,ヤマト運輸,660.0,1.1,晴れ,36.0,2.7,,7057.0,72.0,5.7,0.0,通常期,住宅,午後,通常
ORD-07785,福岡,佐川急便,122.0,3.0,雨,89.0,3.7,0.0,9201.0,54.0,1.0,0.0,繁忙期,住宅,午後,遅延注意
ORD-18758,沖縄,日本郵便,272.0,1.8,雨,22.0,2.9,0.0,4651.0,212.0,16.7,0.0,通常期,会社,午後,通常
ORD-28668,愛知,ヤマト運輸,359.0,9.3,晴れ,46.0,2.4,0.0,9314.0,110.0,10.6,0.0,繁忙期,住宅,午後,通常
ORD-21887,東京,ヤマト運輸,394.0,1.9,雨,59.0,2.3,1.0,8523.0,69.0,0.5,1.0,通常期,住宅,午後,遅延注意
ORD-10543,東京,ヤマト運輸,97.0,15.9,晴れ,46.0,1.5,0.0,6678.0,88.0,4.2,1.0,通常期,住宅,午後,通常
ORD-16566,名古屋,日本郵便,339.0,2.2,晴れ,88.0,2.3,7.0,2644.0,114.0,0.5,0.0,通常期,住宅,午前,遅延注意
ORD-25730,広島,佐川急便,603.0,2.0,晴れ,63.0,1.6,0.0,2766.0,114.0,19.5,0.0,繁忙期,住宅,午後,通常
ORD-20309,福岡,日本郵便,231.0,1.7,晴れ,60.0,2.9,0.0,1253.0,102.0,10.2,1.0,通常期,住宅,夜間,通常
ORD-04006,広島,日本郵便,,,晴れ,27.0,1.2,3.0,4166.0,127.0,2.6,0.0,通常期,住宅,夜間,通常
ORD-05790,大阪,ヤマト運輸,,1.5,晴れ,43.0,2.6,2.0,8029.0,143.0,1.5,1.0,通常期,住宅,午前,通常
ORD-07230,福岡,日本郵便,527.0,6.2,雨,56.0,0.7,1.0,10475.0,148.0,0.2,0.0,通常期,会社,午前,通常
ORD-07580,福岡,日本郵便,,2.0,雨,41.0,2.5,1.0,2256.0,71.0,9.6,0.0,繁忙期,住宅,夜間,通常
ORD-17006,大阪,日本郵便,285.0,2.5,晴れ,24.0,1.7,1.0,5296.0,90.0,11.4,0.0,通常期,会社,夜間,通常
ORD-23189,東京,ヤマト運輸,333.0,4.4,雪,49.0,3.2,2.0,11063.0,97.0,1.4,0.0,繁忙期,住宅,午前,遅延注意
ORD-13466,広島,佐川急便,432.0,1.6,雨,78.0,3.0,0.0,1844.0,103.0,1.8,1.0,通常期,住宅,午後,遅延注意
ORD-22326,大阪,ヤマト運輸,297.0,2.7,晴れ,72.0,8.0,2.0,9911.0,173.0,14.3,0.0,通常期,住宅,夜間,通常
ORD-06012,東京,佐川急便,243.0,1.8,雨,93.0,,4.0,4600.0,132.0,8.0,2.0,通常期,住宅,午後,遅延注意
ORD-26268,福岡,佐川急便,181.0,2.3,雨,52.0,2.7,,6338.0,82.0,9.2,0.0,通常期,住宅,午前,通常
ORD-25415,北海道,日本郵便,519.0,17.1,晴れ,0.0,3.1,0.0,1597.0,60.0,0.3,0.0,通常期,会社,午前,通常
ORD-20938,大阪,佐川急便,213.0,3.8,晴れ,47.0,3.3,,3682.0,96.0,1.2,0.0,通常期,住宅,夜間,通常
ORD-13742,宮城,佐川急便,407.0,1.4,晴れ,28.0,7.7,0.0,4566.0,123.0,0.5,,通常期,住宅,夜間,通常
ORD-22258,東京,佐川急便,271.0,3.1,晴れ,73.0,2.1,0.0,996.0,190.0,0.9,0.0,繁忙期,住宅,午後,通常
ORD-18597,名古屋,ヤマト運輸,335.0,,雨,67.0,2.8,0.0,,158.0,4.1,0.0,通常期,住宅,午後,遅延注意
ORD-17591,宮城,佐川急便,512.0,5.9,雪,94.0,4.2,0.0,1554.0,56.0,6.5,0.0,通常期,住宅,午前,遅延注意
ORD-03202,広島,佐川急便,476.0,2.3,晴れ,47.0,0.8,3.0,3989.0,115.0,25.1,0.0,通常期,住宅,午前,通常
ORD-06698,東京,佐川急便,170.0,4.5,雨,32.0,4.1,2.0,1141.0,115.0,0.2,0.0,通常期,会社,午後,遅延注意
ORD-28565,名古屋,ヤマト運輸,522.0,1.8,雨,12.0,3.7,0.0,4673.0,91.0,,1.0,通常期,住宅,午後,通常
ORD-20566,愛知,ヤマト運輸,283.0,1.8,晴れ,51.0,3.2,1.0,7444.0,78.0,5.1,0.0,通常期,住宅,午後,通常
ORD-07506,大阪,日本郵便,210.0,0.7,晴れ,67.0,,0.0,9145.0,101.0,1.3,0.0,繁忙期,会社,夜間,通常
ORD-19464,愛知,ヤマト運輸,490.0,0.9,雨,16.0,2.4,6.0,1447.0,117.0,14.4,0.0,繁忙期,住宅,午後,通常
ORD-03628,東京,ヤマト運輸,,3.5,雪,57.0,2.3,0.0,5859.0,79.0,2.6,0.0,通常期,住宅,夜間,通常
ORD-15553,東京,ヤマト運輸,334.0,1.3,晴れ,27.0,1.2,1.0,4204.0,81.0,2.9,1.0,通常期,住宅,夜間,通常
ORD-00617,北海道,ヤマト運輸,378.0,1.3,雪,63.0,5.8,0.0,2319.0,181.0,5.3,0.0,通常期,住宅,夜間,遅延危険
ORD-14905,福岡,ヤマト運輸,192.0,1.4,晴れ,52.0,3.8,0.0,5180.0,102.0,,2.0,繁忙期,住宅,午後,通常
ORD-14363,愛知,日本郵便,252.0,4.1,雨,38.0,3.0,0.0,28602.0,93.0,,0.0,通常期,住宅,午前,通常
ORD-28996,東京,佐川急便,307.0,3.5,晴れ,22.0,1.9,0.0,11166.0,10.0,3.8,1.0,通常期,住宅,夜間,通常
ORD-07829,大阪,日本郵便,17.0,0.6,晴れ,17.0,1.9,0.0,4630.0,85.0,13.6,0.0,通常期,住宅,午後,通常
ORD-00128,愛知,日本郵便,286.0,3.3,晴れ,8.0,1.3,,2955.0,140.0,3.9,0.0,通常期,住宅,午後,通常
ORD-00595,広島,佐川急便,607.0,7.6,雨,70.0,2.5,0.0,10641.0,77.0,3.6,0.0,繁忙期,会社,午前,遅延注意
ORD-25274,東京,佐川急便,321.0,1.4,晴れ,50.0,2.4,1.0,2414.0,143.0,6.0,0.0,繁忙期,住宅,午後,通常
ORD-21065,沖縄,佐川急便,527.0,8.2,晴れ,51.0,1.7,1.0,4585.0,56.0,1.9,0.0,通常期,住宅,午後,通常
ORD-02923,愛知,ヤマト運輸,93.0,4.4,雨,45.0,1.1,1.0,3196.0,135.0,2.8,1.0,通常期,住宅,午前,通常
ORD-14228,福岡,ヤマト運輸,281.0,5.5,晴れ,19.0,1.7,1.0,9309.0,102.0,17.9,0.0,繁忙期,住宅,午後,通常
ORD-18553,大阪,日本郵便,428.0,6.8,晴れ,26.0,0.4,3.0,6339.0,,18.2,0.0,繁忙期,住宅,午前,通常
ORD-07401,愛知,日本郵便,466.0,4.5,晴れ,0.0,4.4,0.0,3014.0,122.0,2.6,0.0,繁忙期,住宅,午前,通常
ORD-18239,大阪,佐川急便,,3.4,晴れ,64.0,6.3,2.0,3295.0,38.0,1.1,0.0,通常期,住宅,午前,通常
ORD-15231,沖縄,ヤマト運輸,655.0,2.0,晴れ,36.0,3.0,0.0,7120.0,140.0,0.1,0.0,通常期,住宅,午後,通常
ORD-12469,大阪,日本郵便,,1.7,雨,86.0,3.4,0.0,9980.0,61.0,,0.0,通常期,会社,午後,通常
ORD-02217,仙台,佐川急便,623.0,1.9,晴れ,81.0,3.6,0.0,10416.0,116.0,99.0,0.0,通常期,住宅,夜間,遅延注意
ORD-12134,広島,ヤマト運輸,,3.5,雨,32.0,2.8,2.0,2145.0,137.0,9.7,0.0,繁忙期,会社,午前,通常
ORD-12146,東京,日本郵便,267.0,1.7,晴れ,,,0.0,3851.0,,0.8,0.0,通常期,住宅,夜間,通常
ORD-20403,福岡,佐川急便,140.0,1.9,晴れ,83.0,4.0,0.0,8099.0,83.0,1.2,0.0,通常期,住宅,午前,通常
ORD-18081,広島,日本郵便,137.0,2.0,晴れ,74.0,,1.0,2427.0,105.0,3.3,1.0,通常期,住宅,午後,通常
ORD-27435,福岡,日本郵便,543.0,,雪,39.0,1.7,0.0,3305.0,180.0,2.2,2.0,通常期,会社,午後,遅延注意
ORD-04545,大阪,佐川急便,377.0,2.6,晴れ,34.0,4.0,1.0,20508.0,122.0,16.4,0.0,通常期,住宅,午後,通常
ORD-16121,宮城,日本郵便,,7.1,雨,56.0,3.0,0.0,11821.0,54.0,1.2,0.0,繁忙期,住宅,午前,通常
ORD-03625,東京,ヤマト運輸,20.0,2.4,晴れ,64.0,3.4,0.0,3916.0,154.0,5.0,1.0,通常期,住宅,夜間,通常
ORD-08025,北海道,ヤマト運輸,376.0,5.3,晴れ,22.0,5.4,0.0,1414.0,121.0,5.5,0.0,繁忙期,住宅,午後,通常
ORD-05060,広島,ヤマト運輸,273.0,2.8,雨,38.0,3.7,0.0,2769.0,87.0,0.8,0.0,通常期,会社,午後,通常
ORD-06495,大阪,ヤマト運輸,328.0,3.8,晴れ,60.0,4.1,0.0,16820.0,136.0,1.1,,繁忙期,住宅,午後,通常
ORD-01719,北海道,日本郵便,947.0,1.3,晴れ,18.0,2.6,0.0,4717.0,141.0,9.1,1.0,繁忙期,会社,午後,通常
ORD-00241,仙台,佐川急便,181.0,2.1,晴れ,53.0,3.6,0.0,10016.0,102.0,7.0,0.0,通常期,住宅,午後,通常
ORD-10865,東京,ヤマト運輸,269.0,2.9,晴れ,56.0,6.2,2.0,2178.0,100.0,9.3,1.0,通常期,住宅,午後,通常
ORD-06599,北海道,日本郵便,439.0,1.8,晴れ,57.0,2.2,0.0,23743.0,139.0,3.8,1.0,繁忙期,住宅,夜間,遅延注意
ORD-18450,北海道,佐川急便,228.0,2.5,雪,86.0,2.1,3.0,6901.0,70.0,8.2,0.0,通常期,住宅,午後,遅延注意
ORD-03184,福岡,日本郵便,425.0,1.1,雨,18.0,1.6,1.0,6413.0,126.0,6.3,0.0,通常期,住宅,午前,通常
ORD-25581,沖縄,佐川急便,592.0,3.3,晴れ,39.0,6.8,0.0,,175.0,7.7,0.0,通常期,住宅,午前,遅延注意
ORD-28653,北海道,佐川急便,424.0,2.1,晴れ,37.0,3.7,0.0,2302.0,100.0,7.4,0.0,通常期,住宅,夜間,通常
ORD-13079,広島,日本郵便,481.0,9999.0,雨,34.0,,1.0,4043.0,59.0,2.0,0.0,通常期,住宅,午後,通常
ORD-13441,名古屋,ヤマト運輸,503.0,2.8,晴れ,23.0,3.4,0.0,3023.0,128.0,5.2,0.0,通常期,住宅,午後,通常
ORD-28784,沖縄,ヤマト運輸,546.0,0.5,雨,61.0,2.4,0.0,3127.0,84.0,3.5,0.0,通常期,住宅,午後,通常
ORD-21702,宮城,佐川急便,145.0,3.0,晴れ,0.0,1.7,0.0,4944.0,109.0,16.6,0.0,通常期,住宅,午前,通常
ORD-14373,北海道,ヤマト運輸,166.0,1.0,晴れ,50.0,2.0,3.0,5976.0,57.0,7.5,0.0,繁忙期,住宅,午後,通常
ORD-10686,福岡,日本郵便,314.0,4.1,晴れ,54.0,2.9,0.0,,105.0,5.0,0.0,繁忙期,住宅,午後,通常
ORD-04802,広島,日本郵便,,3.6,晴れ,47.0,2.0,0.0,7126.0,64.0,0.3,0.0,通常期,住宅,午後,通常
ORD-00761,広島,佐川急便,406.0,2.8,雪,16.0,2.0,2.0,9392.0,120.0,3.5,,通常期,住宅,午後,遅延注意
ORD-15368,沖縄,佐川急便,327.0,,雨,77.0,3.5,3.0,4028.0,78.0,2.1,0.0,繁忙期,住宅,午後,遅延危険
ORD-16593,仙台,佐川急便,508.0,2.9,雨,35.0,4.0,1.0,3665.0,92.0,9.0,1.0,通常期,住宅,夜間,通常
ORD-07383,大阪,佐川急便,488.0,3.9,晴れ,41.0,3.2,0.0,2054.0,90.0,4.1,1.0,通常期,住宅,午前,通常
ORD-08337,北海道,日本郵便,253.0,2.2,晴れ,95.0,2.1,0.0,17162.0,88.0,1.0,0.0,通常期,住宅,午後,遅延注意
ORD-25790,北海道,ヤマト運輸,578.0,1.3,雪,7.0,2.1,0.0,2403.0,110.0,6.9,0.0,通常期,住宅,夜間,遅延注意
ORD-22631,広島,佐川急便,149.0,1.9,晴れ,86.0,3.5,0.0,7629.0,118.0,0.3,0.0,繁忙期,会社,午後,通常
ORD-07441,名古屋,ヤマト運輸,393.0,3.1,晴れ,40.0,2.2,5.0,6971.0,137.0,1.7,0.0,通常期,住宅,午後,通常
ORD-22372,沖縄,日本郵便,631.0,9.0,雨,45.0,1.5,2.0,3338.0,98.0,4.4,0.0,通常期,住宅,午後,通常
ORD-03766,東京,佐川急便,278.0,6.8,雨,54.0,1.1,0.0,2822.0,188.0,5.4,0.0,繁忙期,会社,夜間,通常
ORD-03116,仙台,日本郵便,,8.1,晴れ,98.0,2.3,0.0,5561.0,126.0,8.0,0.0,通常期,住宅,午後,通常
ORD-03981,福岡,ヤマト運輸,271.0,1.2,晴れ,57.0,1.0,4.0,6584.0,95.0,3.0,0.0,通常期,住宅,午前,通常
ORD-05536,東京,ヤマト運輸,256.0,1.6,雨,12.0,2.1,0.0,7377.0,88.0,13.2,3.0,通常期,会社,夜間,通常
ORD-00581,大阪,日本郵便,161.0,12.0,晴れ,0.0,7.1,0.0,8046.0,116.0,3.1,0.0,通常期,会社,夜間,通常
ORD-29057,沖縄,日本郵便,617.0,4.5,晴れ,52.0,1.8,0.0,3855.0,149.0,0.4,0.0,通常期,住宅,夜間,通常
ORD-14218,仙台,日本郵便,256.0,1.9,雨,51.0,4.9,0.0,6511.0,118.0,0.5,0.0,通常期,住宅,午前,通常
ORD-26142,福岡,佐川急便,187.0,11.7,雨,61.0,1.8,0.0,8502.0,88.0,1.7,0.0,繁忙期,住宅,午後,遅延注意
ORD-19096,宮城,佐川急便,36.0,3.3,雨,79.0,2.3,2.0,5971.0,54.0,9.9,0.0,通常期,住宅,午前,通常
ORD-29285,名古屋,ヤマト運輸,399.0,12.0,雨,18.0,4.8,1.0,5397.0,89.0,7.7,0.0,通常期,会社,夜間,通常
ORD-02817,北海道,ヤマト運輸,365.0,2.0,雨,65.0,2.8,0.0,8840.0,84.0,0.8,1.0,通常期,住宅,午後,遅延注意
ORD-07761,福岡,ヤマト運輸,310.0,1.4,晴れ,68.0,1.5,,2171.0,76.0,7.1,0.0,通常期,住宅,午前,通常
ORD-03195,仙台,佐川急便,384.0,2.6,雨,22.0,,0.0,4561.0,48.0,3.4,0.0,通常期,住宅,午後,通常
ORD-08897,大阪,日本郵便,371.0,6.7,晴れ,63.0,1.3,1.0,4886.0,,0.9,0.0,通常期,会社,午後,通常
ORD-14158,広島,日本郵便,387.0,,晴れ,34.0,1.4,0.0,1119.0,150.0,2.6,1.0,通常期,住宅,午後,通常
ORD-17517,広島,佐川急便,275.0,9.6,晴れ,67.0,3.2,1.0,9590.0,177.0,7.0,,通常期,住宅,午後,通常
ORD-03075,大阪,日本郵便,94.0,3.4,晴れ,33.0,2.3,0.0,11743.0,86.0,2.5,0.0,繁忙期,住宅,夜間,通常
ORD-11330,福岡,ヤマト運輸,270.0,6.5,雨,16.0,2.0,0.0,24583.0,60.0,6.9,0.0,通常期,住宅,午前,通常
ORD-01628,広島,日本郵便,281.0,2.6,晴れ,36.0,1.9,,4830.0,72.0,6.9,0.0,通常期,住宅,午前,通常
ORD-26379,北海道,日本郵便,729.0,9.1,雪,58.0,,1.0,6768.0,51.0,0.3,0.0,通常期,住宅,夜間,遅延危険
ORD-16826,東京,佐川急便,236.0,12.2,晴れ,26.0,0.9,0.0,5985.0,51.0,2.4,0.0,繁忙期,住宅,午前,通常
ORD-17819,北海道,日本郵便,376.0,4.3,雪,34.0,5.3,0.0,37065.0,79.0,3.7,0.0,通常期,住宅,午後,通常
ORD-25273,北海道,日本郵便,609.0,0.8,晴れ,26.0,3.6,0.0,4303.0,54.0,4.3,0.0,通常期,会社,午後,通常
ORD-21649,沖縄,佐川急便,446.0,0.7,晴れ,40.0,,2.0,4166.0,75.0,12.6,0.0,通常期,住宅,午後,通常
ORD-18748,沖縄,ヤマト運輸,421.0,,晴れ,59.0,5.3,0.0,5849.0,65.0,2.1,0.0,通常期,会社,夜間,通常
ORD-25231,沖縄,日本郵便,488.0,4.0,晴れ,53.0,4.8,1.0,4213.0,92.0,0.4,0.0,繁忙期,住宅,夜間,通常
ORD-00823,広島,日本郵便,647.0,4.9,雨,66.0,3.5,3.0,3188.0,88.0,9.5,5.0,繁忙期,住宅,夜間,遅延危険
ORD-15026,広島,ヤマト運輸,261.0,,雪,83.0,5.5,0.0,,121.0,0.6,0.0,通常期,住宅,午前,遅延注意
ORD-24422,東京,ヤマト運輸,308.0,6.6,晴れ,56.0,7.1,1.0,4505.0,118.0,1.6,0.0,通常期,住宅,午後,通常
ORD-11569,東京,佐川急便,278.0,2.0,晴れ,53.0,4.2,0.0,,32.0,7.0,0.0,繁忙期,住宅,午後,通常
ORD-13529,名古屋,日本郵便,187.0,17.7,晴れ,19.0,3.1,1.0,5120.0,59.0,1.4,0.0,通常期,住宅,午後,通常
ORD-25147,北海道,佐川急便,481.0,8.9,晴れ,86.0,5.4,1.0,4929.0,106.0,5.2,0.0,通常期,会社,午後,通常
ORD-28178,北海道,日本郵便,543.0,4.1,晴れ,52.0,1.4,0.0,4479.0,80.0,0.8,0.0,通常期,住宅,午前,遅延注意
ORD-14078,沖縄,ヤマト運輸,356.0,6.9,晴れ,66.0,5.3,2.0,3173.0,92.0,14.2,0.0,通常期,住宅,午後,通常
ORD-14193,福岡,ヤマト運輸,448.0,1.3,晴れ,58.0,0.8,2.0,1551.0,93.0,0.3,1.0,繁忙期,会社,午後,通常
ORD-10393,東京,ヤマト運輸,301.0,2.0,晴れ,66.0,1.3,1.0,978.0,68.0,21.0,0.0,通常期,会社,午後,通常
ORD-28913,福岡,日本郵便,284.0,0.9,晴れ,27.0,2.2,0.0,8317.0,98.0,2.6,1.0,通常期,住宅,午前,通常
ORD-16913,名古屋,ヤマト運輸,24.0,4.9,雨,0.0,2.4,,13417.0,105.0,0.0,99.0,繁忙期,住宅,午前,通常
ORD-26942,宮城,日本郵便,351.0,1.2,雨,41.0,2.9,0.0,11204.0,124.0,8.4,1.0,通常期,住宅,午後,通常
ORD-26297,沖縄,日本郵便,331.0,8.8,雨,50.0,,0.0,,96.0,5.6,0.0,通常期,住宅,午前,遅延注意
ORD-22192,愛知,ヤマト運輸,185.0,7.1,晴れ,,0.9,4.0,20964.0,102.0,2.8,0.0,通常期,住宅,午前,通常
ORD-06497,大阪,ヤマト運輸,486.0,4.6,雨,65.0,5.2,1.0,7822.0,98.0,7.4,0.0,通常期,会社,午前,通常
ORD-21327,大阪,ヤマト運輸,321.0,1.9,晴れ,32.0,7.3,0.0,3709.0,,5.2,0.0,通常期,住宅,午前,通常
ORD-09890,大阪,日本郵便,459.0,4.1,雨,3.0,,1.0,9150.0,54.0,5.0,0.0,通常期,住宅,午後,通常
ORD-17425,広島,佐川急便,461.0,3.5,晴れ,28.0,3.4,0.0,1000.0,92.0,1.8,3.0,繁忙期,会社,午後,遅延注意
